Date,Open,High,Low,Close,Volume
2015-09-23,230.01,232.2,228.5,229.89,43602.2
2015-09-24,229.89,235.84,229.57,233.76,72124.09
2015-09-25,233.76,237.58,232.7,235.03,61574.99
2015-09-26,235.03,235.71,232.74,234.3,40288.81
2015-09-27,234.3,234.75,231.84,232.5,36139.39
2015-09-28,232.5,240.39,232.37,238.87,64274.87
2015-09-29,238.87,240.39,234.8,236.71,57296.63
2015-09-30,236.71,237.83,234.39,235.93,50515.18
2015-10-01,235.93,238.66,234.7,237.05,52884.47
2015-10-02,237.05,238.45,235.14,236.71,47941.6
2015-10-03,236.71,239.52,236.07,238.58,43304.67
2015-10-04,238.58,277.58,237.51,238.33,31854.49
2015-10-05,238.33,240.53,236.41,240.15,61240.52
2015-10-06,240.15,247.61,239.36,246.14,78843.88
2015-10-07,246.14,247.28,241.65,242.98,62600.8
2015-10-08,242.98,244.79,241.57,242.58,44153.62
2015-10-09,242.58,244.56,241.34,244.04,40572.8
2015-10-10,244.04,245.93,242.89,245.35,38960.98
2015-10-11,245.35,248.26,244.47,247.65,41425.58
2015-10-12,247.65,248.02,244.65,245.35,40389.34
2015-10-13,245.35,251.19,243.11,248.78,74881.9
2015-10-14,248.78,255.06,248.28,252.33,69581.72
2015-10-15,252.33,256.76,251.17,254.44,60635.46
2015-10-16,254.44,267.27,253.93,262.87,95178.55
2015-10-17,262.87,275.41,261.74,269.58,113842.13
2015-10-18,269.58,272.44,259.53,261.67,52264.98
2015-10-19,261.67,265.95,259.89,263.82,58169.97
2015-10-20,263.82,272.12,262.7,269.75,75401.79
2015-10-21,269.75,272.17,263.54,267.11,59638.03
2015-10-22,267.11,278.74,266.8,274.42,93154.36
2015-10-23,274.42,279.77,273.17,276.92,69321.79
2015-10-24,276.92,283.05,277.01,282.56,60132.74
2015-10-25,282.56,295.56,281.75,287.86,113901.26
2015-10-26,287.86,287.62,279.62,285.15,73205.79
2015-10-27,285.15,298.43,285.09,294.66,105868.3
2015-10-28,294.66,307.46,294.02,303.54,116408.66
2015-10-29,303.54,318.48,300.16,313.63,138919.55
2015-10-30,313.63,334.92,310.82,327.12,156489.02
2015-10-31,327.12,333.25,304.6,311.24,105831.92
2015-11-01,311.24,324.34,304.72,322.95,73712.79
2015-11-02,322.95,365.75,319.75,359.28,223094.73
2015-11-03,359.28,416.78,354.58,396.49,421992.87
2015-11-04,396.49,492.8,368.62,400.89,517733.91
2015-11-05,400.89,447.24,366.08,382.7,302953.09
2015-11-06,382.7,396.35,348.84,369.81,255274.81
2015-11-07,369.81,391.75,368.98,385.09,103025.55
2015-11-08,385.09,389.78,365.49,371.56,94356.82
2015-11-09,371.56,385.11,360.17,380.22,125535.36
2015-11-10,380.22,381.38,323.21,336.69,210288.65
2015-11-11,336.69,341.76,292.38,304.71,263962.67
2015-11-12,304.71,346.13,306.07,333.85,164613.86
2015-11-13,333.85,341.79,323.91,333.77,97247.84
2015-11-14,333.77,369.8,326.35,331.77,71109.3
2015-11-15,331.77,334.78,314.16,317.45,88318.89
2015-11-16,317.45,332.01,314.06,330.21,87141.33
2015-11-17,330.21,342.91,328.15,333.91,98247.88
2015-11-18,333.91,337.39,329.42,335.92,78355.69
2015-11-19,335.92,335.64,323.36,324.98,86374.86
2015-11-20,324.98,327.06,309.48,321.12,109984.76
2015-11-21,321.12,328.42,318.37,324.7,44997.78
2015-11-22,324.7,326.94,319.35,322.78,36748.64
2015-11-23,322.78,325.0,319.89,322.12,42733.54
2015-11-24,322.12,323.26,315.54,318.35,50660.16
2015-11-25,318.35,330.04,315.69,327.52,77684.42
2015-11-26,327.52,368.92,327.4,353.74,211376.8
2015-11-27,353.74,363.9,345.15,359.52,103479.86
2015-11-28,359.52,360.08,350.49,355.83,56171.07
2015-11-29,355.83,372.84,354.55,370.84,67365.88
2015-11-30,370.84,382.56,367.87,377.97,129767.07
2015-12-01,377.97,379.02,353.66,361.8,111904.7
2015-12-02,361.8,363.43,347.16,359.98,92449.73
2015-12-03,359.98,371.37,355.47,360.31,87225.21
2015-12-04,360.31,363.95,354.31,361.67,60548.44
2015-12-05,361.67,390.28,361.5,386.69,115198.52
2015-12-06,386.69,402.19,382.62,393.38,131856.64
2015-12-07,393.38,398.74,381.69,394.28,96750.51
2015-12-08,394.28,411.07,388.03,410.67,74361.57
2015-12-09,410.67,424.58,403.26,416.0,147362.83
2015-12-10,416.0,420.36,409.53,415.49,71661.75
2015-12-11,415.49,453.37,413.72,449.83,175058.38
2015-12-12,449.83,467.71,403.69,432.29,211440.71
2015-12-13,432.29,440.97,420.76,434.69,64139.63
2015-12-14,434.69,449.45,428.84,442.0,218923.82
2015-12-15,442.0,464.23,440.72,462.65,107064.22
2015-12-16,462.65,465.16,437.37,453.98,185221.17
2015-12-17,453.98,458.44,447.29,455.53,64574.94
2015-12-18,455.53,466.12,453.46,463.18,83409.95
2015-12-19,463.18,465.99,452.33,461.2,61309.41
2015-12-20,461.2,462.76,431.1,441.78,121531.64
2015-12-21,441.78,445.54,423.99,437.59,121990.88
2015-12-22,437.59,443.22,433.25,437.03,65785.54
2015-12-23,437.03,444.78,434.28,442.43,63247.04
2015-12-24,442.43,460.62,441.76,452.98,79604.01
2015-12-25,452.98,457.44,449.52,454.05,42390.82
2015-12-26,454.05,456.48,400.45,415.37,208582.27
2015-12-27,415.37,425.51,406.09,422.39,67581.91
2015-12-28,422.39,429.85,417.14,421.76,68345.44
2015-12-29,421.76,433.56,419.3,431.92,70645.37
2015-12-30,431.92,435.04,420.77,427.15,68269.9
2015-12-31,427.15,433.12,417.14,429.95,65213.47
2016-01-01,429.95,437.95,425.86,433.99,46973.12
2016-01-02,433.99,437.43,430.73,433.72,33570.39
2016-01-03,433.72,434.14,423.09,430.7,54826.26
2016-01-04,430.7,435.26,428.6,433.32,53007.87
2016-01-05,433.32,435.25,428.87,431.2,45029.87
2016-01-06,431.2,432.11,425.0,430.82,43432.03
2016-01-07,430.82,457.54,428.52,457.05,130197.44
2016-01-08,457.05,462.92,446.51,452.87,91304.61
2016-01-09,452.87,454.55,444.9,448.31,39809.95
2016-01-10,448.31,448.88,438.62,446.19,44457.28
2016-01-11,446.19,451.08,441.77,447.72,56587.4
2016-01-12,447.72,448.41,443.14,445.04,44585.93
2016-01-13,445.04,443.72,420.39,432.18,92040.06
2016-01-14,432.18,433.74,427.01,429.13,46172.51
2016-01-15,429.13,430.15,364.71,372.26,268141.73
2016-01-16,372.26,386.72,350.39,385.04,183962.03
2016-01-17,385.04,390.72,377.71,382.47,66089.34
2016-01-18,382.47,387.29,373.21,384.4,69301.33
2016-01-19,384.4,386.69,375.89,379.46,66345.24
2016-01-20,379.46,425.72,374.05,414.58,190316.94
2016-01-21,414.58,423.42,403.86,410.24,89938.22
2016-01-22,410.24,411.49,374.9,382.65,144856.97
2016-01-23,382.65,395.43,380.27,388.61,61383.14
2016-01-24,388.61,405.4,385.53,402.13,64535.73
2016-01-25,402.13,403.78,386.85,392.76,67659.06
2016-01-26,392.76,397.74,387.9,389.78,56805.12
2016-01-27,389.78,397.37,389.35,395.02,43678.72
2016-01-28,395.02,395.42,376.71,379.69,77319.55
2016-01-29,379.69,385.75,363.49,380.29,138455.81
2016-01-30,380.29,381.75,375.04,377.76,36179.6
2016-01-31,377.76,380.54,366.88,369.84,39019.71
2016-02-01,369.84,379.78,365.27,372.18,74346.01
2016-02-02,372.18,376.63,371.4,373.92,50981.07
2016-02-03,373.92,375.89,366.2,368.02,59813.05
2016-02-04,368.02,391.83,368.05,390.65,101868.7
2016-02-05,390.65,391.15,384.48,386.46,60917.35
2016-02-06,386.46,386.35,372.87,376.68,78850.1
2016-02-07,376.68,382.61,375.28,377.94,40743.17
2016-02-08,377.94,380.92,372.1,372.63,62236.23
2016-02-09,372.63,377.59,371.42,375.32,55358.89
2016-02-10,375.32,385.38,374.09,381.88,97487.81
2016-02-11,381.88,383.23,372.75,379.45,62653.08
2016-02-12,379.45,386.4,379.32,384.04,53759.93
2016-02-13,384.04,392.57,383.31,390.1,48158.05
2016-02-14,390.1,405.93,390.06,405.5,73589.64
2016-02-15,405.5,410.85,396.56,401.07,86127.28
2016-02-16,401.07,409.75,398.0,406.42,68330.32
2016-02-17,406.42,421.45,405.05,417.14,90323.21
2016-02-18,417.14,425.51,414.78,421.4,77346.22
2016-02-19,421.4,424.26,416.36,419.98,52240.27
2016-02-20,419.98,442.66,419.49,440.06,111626.76
2016-02-21,440.06,447.61,425.47,437.87,100499.03
2016-02-22,437.87,440.18,431.3,437.79,56010.22
2016-02-23,437.79,440.76,414.36,419.9,93717.62
2016-02-24,419.9,425.17,410.36,422.72,66506.84
2016-02-25,422.72,427.18,417.51,423.48,53541.45
2016-02-26,423.48,427.58,419.11,427.32,53212.34
2016-02-27,427.32,434.14,427.3,431.3,42792.33
2016-02-28,431.3,435.62,421.22,432.47,50847.07
2016-02-29,432.47,441.32,429.83,436.21,68773.52
2016-03-01,436.21,439.02,428.49,434.04,67461.59
2016-03-02,434.04,435.91,423.85,425.36,57744.55
2016-03-03,425.36,425.83,414.94,419.56,78902.45
2016-03-04,419.56,423.39,407.2,409.48,75267.61
2016-03-05,409.48,410.06,386.93,399.0,129149.15
2016-03-06,399.0,412.02,393.09,405.96,62593.92
2016-03-07,405.96,416.58,401.98,414.87,61774.07
2016-03-08,414.87,416.72,408.42,411.9,53769.8
2016-03-09,411.9,414.88,408.94,412.76,50919.66
2016-03-10,412.76,417.48,410.27,415.83,55735.81
2016-03-11,415.83,422.4,415.11,419.11,60632.19
2016-03-12,419.11,420.67,407.03,410.36,59635.49
2016-03-13,410.36,415.93,409.57,412.41,34977.81
2016-03-14,412.41,416.08,411.19,414.31,49332.82
2016-03-15,414.31,417.37,412.31,415.13,48596.63
2016-03-16,415.13,416.95,413.32,415.91,44535.24
2016-03-17,415.91,419.56,415.33,418.16,43820.66
2016-03-18,418.16,418.58,402.48,408.16,66068.03
2016-03-19,408.16,410.49,402.13,408.69,36997.54
2016-03-20,408.69,413.45,407.24,411.53,30543.21
2016-03-21,411.53,413.09,407.25,411.11,43159.26
2016-03-22,411.11,417.94,410.78,416.21,49075.11
2016-03-23,416.21,419.58,414.18,416.98,40605.05
2016-03-24,416.98,417.68,412.88,414.74,38828.43
2016-03-25,414.74,417.3,412.41,415.71,34588.15
2016-03-26,415.71,417.71,413.93,416.51,28056.64
2016-03-27,416.51,427.36,415.5,424.57,61724.4
2016-03-28,424.57,425.36,419.7,422.21,43444.76
2016-03-29,422.21,424.53,406.36,415.0,69113.03
2016-03-30,415.0,416.22,408.4,412.44,43282.31
2016-03-31,412.44,417.16,411.45,415.66,41840.9
2016-04-01,415.66,416.86,412.79,415.64,38218.91
2016-04-02,415.64,420.09,415.09,418.51,31309.25
2016-04-03,418.51,420.18,416.95,419.06,22798.16
2016-04-04,419.06,420.39,416.21,419.33,33436.9
2016-04-05,419.33,423.67,417.95,422.07,40886.78
2016-04-06,422.07,422.81,419.54,421.26,32667.23
2016-04-07,421.26,422.03,417.94,420.14,36056.99
2016-04-08,420.14,423.51,415.5,417.69,46947.25
2016-04-09,417.69,418.85,412.39,418.05,29424.6
2016-04-10,418.05,421.63,416.69,420.25,23300.23
2016-04-11,420.25,422.35,418.11,421.43,36387.29
2016-04-12,421.43,426.69,420.7,424.74,57711.94
2016-04-13,424.74,426.58,421.41,423.47,38088.6
2016-04-14,423.47,425.44,421.84,424.02,30664.4
2016-04-15,424.02,429.49,423.25,428.67,54119.98
2016-04-16,428.67,432.0,426.84,430.05,29021.18
2016-04-17,430.05,430.62,423.79,426.26,25586.86
2016-04-18,426.26,429.07,424.35,427.69,32574.71
2016-04-19,427.69,436.07,426.84,434.92,45675.4
2016-04-20,434.92,442.86,432.51,441.16,74361.53
2016-04-21,441.16,450.8,439.53,449.34,63127.8
2016-04-22,449.34,450.19,441.9,445.28,49710.33
2016-04-23,445.28,451.48,443.07,450.08,42358.77
2016-04-24,450.08,461.78,447.89,457.56,74434.28
2016-04-25,457.56,466.23,451.79,461.73,81656.03
2016-04-26,461.73,468.86,459.23,466.0,67557.86
2016-04-27,466.0,467.87,444.62,447.01,90806.31
2016-04-28,447.01,450.1,433.9,448.48,81934.58
2016-04-29,448.48,456.31,445.22,454.98,44850.72
2016-04-30,454.98,456.86,446.65,448.53,35308.4
2016-05-01,448.53,454.21,447.52,452.24,21745.59
2016-05-02,452.24,453.87,440.21,444.18,73854.48
2016-05-03,444.18,451.54,441.55,450.27,49749.84
2016-05-04,450.27,450.87,444.22,445.8,39440.84
2016-05-05,445.8,449.19,444.35,448.08,41887.49
2016-05-06,448.08,461.48,445.72,459.56,68429.7
2016-05-07,459.56,460.61,454.6,458.46,30971.06
2016-05-08,458.46,460.18,454.94,457.87,27597.1
2016-05-09,457.87,464.18,455.38,460.44,48422.16
2016-05-10,460.44,462.14,446.81,449.36,59992.45
2016-05-11,449.36,456.15,449.59,452.5,39965.14
2016-05-12,452.5,455.34,448.4,454.43,49186.86
2016-05-13,454.43,457.22,451.49,455.41,32389.98
2016-05-14,455.41,457.74,453.58,456.44,20360.7
2016-05-15,456.44,460.28,455.0,458.11,21196.42
2016-05-16,458.11,459.57,450.73,454.87,36601.5
2016-05-17,454.87,456.3,451.71,453.25,34628.34
2016-05-18,453.25,456.65,452.35,454.22,32606.95
2016-05-19,454.22,455.19,441.12,442.66,59385.1
2016-05-20,442.66,447.76,435.42,442.11,48431.62
2016-05-21,442.11,445.24,439.73,443.64,22999.29
2016-05-22,443.64,444.24,436.94,439.62,28739.45
2016-05-23,439.62,444.99,438.24,443.69,35897.23
2016-05-24,443.69,447.9,442.02,446.11,33214.62
2016-05-25,446.11,451.21,445.35,449.78,37716.29
2016-05-26,449.78,454.25,447.67,453.3,37715.9
2016-05-27,453.3,479.22,452.71,474.05,135674.57
2016-05-28,474.05,531.76,467.05,524.22,150172.04
2016-05-29,524.22,548.04,493.22,516.05,152570.22
2016-05-30,516.05,544.18,512.81,532.26,77528.43
2016-05-31,532.26,546.92,513.15,528.92,114080.03
2016-06-01,528.92,542.26,521.3,537.4,72406.45
2016-06-02,537.4,541.55,530.47,537.1,52877.98
2016-06-03,537.1,573.72,534.34,567.03,106250.27
2016-06-04,567.03,592.68,560.87,571.95,87411.46
2016-06-05,571.95,583.64,567.77,574.91,64520.22
2016-06-06,574.91,586.73,571.67,583.58,63682.81
2016-06-07,583.58,591.32,543.63,575.58,84694.25
2016-06-08,575.58,582.44,567.78,580.51,49604.16
2016-06-09,580.51,580.71,569.26,574.69,48613.35
2016-06-10,574.69,579.26,571.14,577.89,45501.86
2016-06-11,577.89,592.61,576.29,591.6,42217.02
2016-06-12,591.6,683.85,592.79,666.55,217379.53
2016-06-13,666.55,718.24,652.78,700.07,216731.32
2016-06-14,700.07,702.52,654.69,685.14,135648.79
2016-06-15,685.14,695.07,670.45,690.77,78620.97
2016-06-16,690.77,769.73,687.43,761.21,229569.22
2016-06-17,761.21,771.89,704.21,743.9,215870.36
2016-06-18,743.9,776.04,727.13,753.77,120525.37
2016-06-19,753.77,765.1,740.38,761.04,60445.37
2016-06-20,761.04,764.6,717.41,733.97,112290.09
2016-06-21,733.97,732.23,626.05,667.38,248083.39
2016-06-22,667.38,677.8,586.6,590.56,202320.1
2016-06-23,590.56,629.55,539.28,620.84,261739.44
2016-06-24,620.84,687.39,616.41,656.89,196694.45
2016-06-25,656.89,688.1,640.79,663.52,100457.69
2016-06-26,663.52,665.19,609.9,625.41,88928.71
2016-06-27,625.41,650.34,615.22,644.66,99812.97
2016-06-28,644.66,659.27,634.26,644.89,76657.93
2016-06-29,644.89,645.91,621.76,636.54,80218.82
2016-06-30,636.54,673.04,631.24,670.02,88203.81
2016-07-01,670.02,685.11,661.09,674.57,92227.36
2016-07-02,674.57,700.46,671.46,698.06,67380.47
2016-07-03,698.06,701.49,644.61,661.64,99268.29
2016-07-04,661.64,679.03,644.04,675.16,63905.01
2016-07-05,675.16,679.19,657.31,663.67,54642.8
2016-07-06,663.67,678.39,662.24,672.7,47049.5
2016-07-07,672.7,676.19,604.95,635.25,153608.21
2016-07-08,635.25,663.43,630.17,662.78,75892.55
2016-07-09,662.78,663.49,620.68,651.83,96013.13
2016-07-10,651.83,651.98,636.8,647.11,29256.82
2016-07-11,647.11,657.47,639.97,646.71,45941.77
2016-07-12,646.71,673.19,644.56,670.56,66591.48
2016-07-13,670.56,672.02,656.04,661.15,62958.21
2016-07-14,661.15,661.88,646.31,657.25,48196.92
2016-07-15,657.25,667.46,656.5,664.2,35830.56
2016-07-16,664.2,665.41,655.72,660.69,20385.0
2016-07-17,660.69,680.94,660.13,676.33,46840.6
2016-07-18,676.33,680.42,664.61,670.38,42576.77
2016-07-19,670.38,673.24,663.63,671.1,30395.36
2016-07-20,671.1,672.29,659.51,664.4,37562.71
2016-07-21,664.4,666.51,657.82,664.62,32164.64
2016-07-22,664.62,669.44,645.69,651.11,65894.84
2016-07-23,651.11,658.17,647.98,655.16,29884.68
2016-07-24,655.16,664.21,651.03,659.29,29815.62
2016-07-25,659.29,662.51,651.08,654.0,34383.06
2016-07-26,654.0,657.76,643.49,654.38,49388.21
2016-07-27,654.38,659.08,646.04,654.54,29885.7
2016-07-28,654.54,657.96,650.81,654.13,28112.8
2016-07-29,654.13,657.4,650.99,655.43,27043.62
2016-07-30,655.43,657.55,652.06,654.74,19354.41
2016-07-31,654.74,654.92,621.42,621.87,62887.74
2016-08-01,621.87,627.89,603.55,607.0,66660.27
2016-08-02,607.0,613.75,471.36,513.43,130913.66
2016-08-03,513.43,573.06,514.09,566.44,85930.35
2016-08-04,566.44,584.89,559.5,576.22,44823.44
2016-08-05,576.22,579.97,565.81,574.66,27885.51
2016-08-06,574.66,596.68,565.33,586.45,25382.28
2016-08-07,586.45,596.01,580.87,590.85,26202.24
2016-08-08,590.85,594.24,585.41,589.24,24880.83
2016-08-09,589.24,591.2,581.1,585.25,25971.47
2016-08-10,585.25,600.52,580.87,590.94,49568.68
2016-08-11,590.94,599.15,585.39,587.84,39824.58
2016-08-12,587.84,591.14,582.2,587.14,25501.78
2016-08-13,587.14,590.07,582.81,584.59,19303.82
2016-08-14,584.59,585.8,559.93,569.06,33065.8
2016-08-15,569.06,574.97,559.28,566.95,33771.15
2016-08-16,566.95,583.38,563.38,580.19,37689.33
2016-08-17,580.19,581.1,568.66,572.34,32760.8
2016-08-18,572.34,579.53,570.83,573.39,30389.41
2016-08-19,573.39,577.86,566.25,574.56,25530.44
2016-08-20,574.56,583.5,572.28,582.61,23119.79
2016-08-21,582.61,585.32,577.84,580.66,14160.18
2016-08-22,580.66,591.9,577.13,587.47,33558.61
2016-08-23,587.47,589.87,578.61,583.56,32082.32
2016-08-24,583.56,584.47,576.82,579.66,28057.04
2016-08-25,579.66,580.71,570.81,577.96,32733.65
2016-08-26,577.96,582.73,575.83,579.37,21168.38
2016-08-27,579.37,580.41,567.25,570.35,18686.65
2016-08-28,570.35,576.32,569.21,574.98,12824.95
2016-08-29,574.98,578.61,571.38,574.23,23862.95
2016-08-30,574.23,579.94,572.51,577.32,27480.29
2016-08-31,577.32,578.25,571.69,573.88,24933.77
2016-09-01,573.88,704.97,569.37,571.99,25872.2
2016-09-02,571.99,577.6,569.3,575.29,26612.15
2016-09-03,575.29,604.97,572.64,598.84,35699.73
2016-09-04,598.84,615.2,590.78,609.55,30690.03
2016-09-05,609.55,610.61,598.77,605.76,25286.46
2016-09-06,605.76,611.95,603.55,610.44,24324.78
2016-09-07,610.44,616.48,606.24,613.21,30033.77
2016-09-08,613.21,629.3,611.25,625.57,36328.29
2016-09-09,625.57,627.58,617.32,623.16,28333.32
2016-09-10,623.16,627.45,621.07,624.52,15279.28
2016-09-11,624.52,630.77,592.79,605.61,36543.99
2016-09-12,605.61,610.62,603.03,607.98,27944.86
2016-09-13,607.98,612.03,604.87,608.61,27515.13
2016-09-14,608.61,612.16,606.39,609.54,24244.49
2016-09-15,609.54,610.73,605.1,608.11,22687.24
2016-09-16,608.11,610.36,605.15,607.78,21847.03
2016-09-17,607.78,609.61,604.52,607.08,15894.29
2016-09-18,607.08,612.38,605.22,610.7,16329.91
2016-09-19,610.7,612.41,606.99,609.85,21236.53
2016-09-20,609.85,611.27,605.93,609.24,22607.66
2016-09-21,609.24,608.82,591.69,597.16,36862.36
2016-09-22,597.16,599.78,592.83,595.63,22441.49
2016-09-23,595.63,603.7,594.11,602.92,25921.89
2016-09-24,602.92,605.92,600.5,602.59,13472.8
2016-09-25,602.59,604.87,598.35,601.49,13278.03
2016-09-26,601.49,608.46,598.17,606.54,27504.57
2016-09-27,606.54,608.97,601.73,605.47,25546.7
2016-09-28,605.47,606.9,602.62,604.67,18936.2
2016-09-29,604.67,607.23,602.01,604.7,25321.05
2016-09-30,604.7,608.78,602.25,608.14,23952.58
2016-10-01,608.14,615.0,607.07,613.41,16932.63
2016-10-02,613.41,614.21,607.67,610.69,16534.52
2016-10-03,610.69,613.2,608.47,611.6,21946.12
2016-10-04,611.6,612.68,606.5,608.96,24993.32
2016-10-05,608.96,613.65,607.98,611.82,23401.3
2016-10-06,611.82,612.68,608.54,610.97,21625.57
2016-10-07,610.97,619.43,609.12,616.03,32725.06
2016-10-08,616.03,619.56,614.88,617.65,13620.86
2016-10-09,617.65,618.35,613.01,615.77,13430.26
2016-10-10,615.77,618.81,612.76,617.29,25230.93
2016-10-11,617.29,642.35,615.6,640.45,55765.89
2016-10-12,640.45,642.51,632.19,635.99,26952.73
2016-10-13,635.99,639.52,632.25,635.6,25614.65
2016-10-14,635.6,640.46,630.66,637.92,31421.75
2016-10-15,637.92,641.4,635.06,637.03,12381.25
2016-10-16,637.03,642.18,636.39,640.12,12886.16
2016-10-17,640.12,641.29,634.89,637.37,27691.09
2016-10-18,637.37,639.34,632.23,635.34,24598.13
2016-10-19,635.34,637.27,624.09,629.06,35289.02
2016-10-20,629.06,630.83,625.48,628.34,20943.99
2016-10-21,628.34,633.26,627.58,630.45,28087.96
2016-10-22,630.45,659.89,629.72,655.48,37097.19
2016-10-23,655.48,661.2,648.78,653.03,21907.32
2016-10-24,653.03,654.32,645.68,650.49,33243.05
2016-10-25,650.49,662.54,647.65,651.0,36742.93
2016-10-26,651.0,678.39,651.39,674.67,47670.4
2016-10-27,674.67,687.88,672.26,682.3,46557.39
2016-10-28,682.3,688.43,678.63,686.24,38968.34
2016-10-29,686.24,720.19,685.22,714.95,54028.31
2016-10-30,714.95,714.91,689.51,697.27,39328.5
2016-10-31,697.27,707.21,682.17,698.67,38046.55
2016-11-01,698.67,734.36,695.2,726.76,68064.91
2016-11-02,726.76,735.78,718.14,733.51,39043.27
2016-11-03,733.51,744.43,670.4,684.87,96409.44
2016-11-04,684.87,706.64,681.27,702.08,48235.17
2016-11-05,702.08,706.38,694.03,702.11,22018.95
2016-11-06,702.11,714.13,697.63,709.91,25809.88
2016-11-07,709.91,711.66,698.35,705.4,30743.71
2016-11-08,705.4,714.63,700.96,710.9,39732.33
2016-11-09,710.9,741.23,707.13,721.42,70698.2
2016-11-10,721.42,723.02,707.31,714.57,33327.52
2016-11-11,714.57,719.79,711.67,714.97,25583.38
2016-11-12,714.97,717.37,701.08,704.27,27601.81
2016-11-13,704.27,705.61,685.01,701.97,36136.74
2016-11-14,701.97,708.03,696.11,704.56,37752.31
2016-11-15,704.56,716.93,697.91,711.1,41401.17
2016-11-16,711.1,745.98,708.14,740.28,79569.14
2016-11-17,740.28,751.91,730.08,737.53,62772.48
2016-11-18,737.53,751.43,730.95,746.96,39708.18
2016-11-19,746.96,755.34,737.44,747.89,25625.82
2016-11-20,747.89,752.26,712.77,728.51,47423.27
2016-11-21,728.51,744.33,726.55,736.19,32508.2
2016-11-22,736.19,754.01,730.62,749.34,44441.44
2016-11-23,749.34,750.93,731.34,741.07,37869.33
2016-11-24,741.07,744.24,726.19,735.31,37239.41
2016-11-25,735.31,741.25,728.97,740.39,28846.87
2016-11-26,740.39,740.96,725.62,734.14,22578.17
2016-11-27,734.14,738.29,727.11,729.42,21354.15
2016-11-28,729.42,738.1,727.74,733.3,34117.31
2016-11-29,733.3,737.04,727.78,732.56,32567.83
2016-11-30,732.56,745.39,730.57,742.49,39277.45
2016-12-01,742.49,755.48,741.08,752.63,54029.19
2016-12-02,752.63,779.02,752.25,770.94,63217.85
2016-12-03,770.94,772.32,755.81,764.24,38445.54
2016-12-04,764.24,769.23,758.8,766.39,19163.97
2016-12-05,766.39,769.18,746.01,754.34,51164.97
2016-12-06,754.34,762.48,750.91,758.21,33430.33
2016-12-07,758.21,769.02,754.27,765.56,34864.8
2016-12-08,765.56,773.41,761.17,768.49,28780.25
2016-12-09,768.49,773.48,765.03,770.48,24176.98
2016-12-10,770.48,776.96,769.19,774.0,18017.98
2016-12-11,774.0,774.16,763.0,767.91,17140.02
2016-12-12,767.91,781.26,767.86,778.47,28759.72
2016-12-13,778.47,790.33,767.77,778.74,33108.65
2016-12-14,778.74,780.77,771.01,776.5,24782.47
2016-12-15,776.5,780.27,773.12,775.21,26224.24
2016-12-16,775.21,783.94,773.31,782.05,27607.57
2016-12-17,782.05,791.57,779.36,787.17,23581.31
2016-12-18,787.17,791.26,783.8,789.01,14532.68
2016-12-19,789.01,793.73,786.31,789.79,25460.54
